fieldid priority
849 19.0
850 18.0
824 16.0
829 15.0
848 13.0
830 13.0
825 12.0
803 10.0
794 9.0
759 7.0
719 6.0
735 6.0
222 5.0
675 5.0
648 5.0
771 5.0
793 5.0
627 4.0
248 4.0
270 4.0
320 4.0
551 4.0
578 4.0
600 4.0
500 4.0
203 4.0
804 4.0
772 4.0
448 3.0
297 3.0
347 3.0
371 3.0
823 3.0
423 3.0
398 3.0
475 3.0
527 3.0
758 2.0
828 2.0
474 1.0
321 1.0
718 1.0
550 1.0
734 1.0
249 1.0
693 1.0
628 1.0
