fieldid priority
873 16.0
870 9.0
704 8.0
837 8.0
233 8.0
281 8.0
356 8.0
408 8.0
458 8.0
485 8.0
536 8.0
611 8.0
659 8.0
703 8.0
725 8.0
763 8.0
210 8.0
865 8.0
875 8.0
857 8.0
826 7.0
257 7.0
876 7.0
306 7.0
331 7.0
357 7.0
382 7.0
433 7.0
511 7.0
812 7.0
587 7.0
562 7.0
635 7.0
744 7.0
797 7.0
682 7.0
780 7.0
848 7.0
879 6.0
459 6.0
764 5.0
871 5.0
878 5.0
874 4.0
636 4.0
872 4.0
856 2.0
869 2.0
849 1.0
877 1.0
