fieldid priority
849 19.0
850 19.0
830 15.0
824 15.0
848 12.0
825 12.0
829 11.0
794 10.0
772 8.0
759 8.0
804 7.0
803 7.0
735 6.0
648 6.0
675 5.0
719 5.0
551 4.0
628 4.0
270 4.0
249 4.0
851 4.0
203 4.0
831 3.0
527 3.0
372 3.0
297 3.0
475 3.0
501 3.0
321 3.0
579 3.0
601 3.0
222 3.0
793 2.0
347 2.0
449 2.0
424 2.0
398 2.0
600 2.0
248 1.0
223 1.0
823 1.0
271 1.0
676 1.0
348 1.0
399 1.0
694 1.0
448 1.0
500 1.0
578 1.0
771 1.0
760 1.0
423 1.0
