fieldid priority
832 10.0
795 10.0
825 9.0
852 9.0
581 8.0
677 8.0
651 8.0
630 8.0
603 8.0
205 8.0
721 8.0
554 8.0
323 8.0
503 8.0
451 8.0
426 8.0
401 8.0
350 8.0
374 8.0
737 8.0
273 8.0
851 8.0
850 8.0
849 8.0
251 8.0
225 8.0
773 8.0
696 7.0
760 7.0
530 6.0
478 6.0
300 6.0
805 4.0
529 4.0
848 4.0
477 4.0
761 4.0
695 4.0
299 3.0
650 3.0
824 3.0
831 3.0
553 2.0
720 2.0
324 1.0
794 1.0
826 1.0
224 1.0
853 1.0
