fieldid priority
877 9.0
431 8.0
656 8.0
608 8.0
585 8.0
809 8.0
825 8.0
508 8.0
723 8.0
456 8.0
835 8.0
854 8.0
379 8.0
866 8.0
304 8.0
278 8.0
255 8.0
230 8.0
482 7.0
354 7.0
534 7.0
559 7.0
634 7.0
680 7.0
701 7.0
848 7.0
762 7.0
873 7.0
796 7.0
208 7.0
742 6.0
329 6.0
777 6.0
778 6.0
855 6.0
741 5.0
849 5.0
328 5.0
405 5.0
865 5.0
763 4.0
633 4.0
826 4.0
209 3.0
868 3.0
867 3.0
406 3.0
724 3.0
797 2.0
869 2.0
254 2.0
876 2.0
700 2.0
681 1.0
834 1.0
