fieldid priority
831 10.0
204 9.0
736 9.0
528 8.0
676 8.0
649 8.0
629 8.0
851 8.0
552 8.0
476 8.0
502 8.0
450 8.0
425 8.0
373 8.0
322 8.0
250 8.0
720 8.0
602 8.0
760 8.0
850 8.0
849 8.0
805 7.0
694 7.0
794 7.0
298 7.0
580 7.0
825 7.0
824 6.0
223 6.0
271 6.0
848 5.0
400 5.0
830 5.0
224 5.0
804 5.0
348 5.0
272 4.0
795 4.0
349 4.0
299 3.0
650 3.0
399 3.0
695 3.0
759 2.0
579 2.0
832 1.0
449 1.0
826 1.0
529 1.0
553 1.0
249 1.0
772 1.0
852 1.0
