fieldid priority
873 17.0
869 9.0
810 8.0
380 8.0
535 8.0
634 8.0
509 8.0
877 8.0
702 8.0
724 8.0
743 8.0
763 8.0
797 8.0
586 8.0
560 8.0
355 8.0
836 8.0
848 8.0
330 8.0
305 8.0
856 8.0
865 8.0
407 7.0
432 7.0
457 7.0
483 7.0
279 7.0
255 7.0
231 7.0
681 7.0
209 7.0
876 7.0
657 7.0
779 7.0
610 7.0
826 6.0
825 5.0
256 5.0
855 5.0
849 4.0
866 3.0
510 3.0
870 2.0
609 2.0
778 2.0
635 2.0
878 2.0
796 1.0
