fieldid priority
873 17.0
869 9.0
877 9.0
702 8.0
810 8.0
657 8.0
586 8.0
743 8.0
763 8.0
509 8.0
457 8.0
797 8.0
432 8.0
380 8.0
848 8.0
305 8.0
865 8.0
255 8.0
231 8.0
634 8.0
609 7.0
355 7.0
483 7.0
330 7.0
279 7.0
535 7.0
560 7.0
209 7.0
724 7.0
779 7.0
681 7.0
836 7.0
856 7.0
876 7.0
406 6.0
825 6.0
826 6.0
855 6.0
866 4.0
778 4.0
796 4.0
407 4.0
849 4.0
742 3.0
610 2.0
256 1.0
878 1.0
