fieldid priority
868 9.0
808 9.0
796 8.0
253 8.0
276 8.0
353 8.0
429 8.0
454 8.0
679 8.0
699 8.0
740 8.0
762 8.0
776 8.0
632 8.0
207 8.0
825 8.0
866 8.0
654 7.0
481 7.0
557 7.0
404 7.0
867 7.0
327 7.0
849 7.0
834 7.0
302 7.0
228 7.0
833 6.0
723 6.0
607 6.0
377 5.0
583 5.0
533 5.0
507 5.0
506 5.0
848 5.0
854 4.0
378 4.0
532 4.0
584 4.0
606 4.0
722 4.0
826 3.0
807 3.0
633 2.0
303 2.0
254 2.0
775 1.0
680 1.0
865 1.0
208 1.0
