fieldid priority
804 10.0
794 10.0
223 9.0
824 9.0
772 9.0
628 8.0
759 8.0
601 8.0
501 8.0
449 8.0
694 8.0
424 8.0
399 8.0
372 8.0
348 8.0
321 8.0
298 8.0
271 8.0
830 8.0
249 8.0
579 8.0
825 7.0
719 7.0
649 7.0
850 7.0
849 7.0
552 6.0
528 6.0
203 6.0
848 5.0
476 5.0
831 5.0
676 5.0
551 4.0
648 4.0
204 4.0
851 4.0
720 4.0
475 4.0
675 4.0
735 3.0
829 3.0
760 3.0
795 2.0
803 2.0
270 2.0
527 2.0
736 1.0
297 1.0
222 1.0
