fieldid priority
853 10.0
825 10.0
206 8.0
325 8.0
479 8.0
582 8.0
453 8.0
605 8.0
631 8.0
428 8.0
867 8.0
403 8.0
376 8.0
722 8.0
739 8.0
505 8.0
761 8.0
531 8.0
227 8.0
252 8.0
849 8.0
275 8.0
301 8.0
678 7.0
653 7.0
351 7.0
775 6.0
697 6.0
556 6.0
795 6.0
774 6.0
807 5.0
833 5.0
806 5.0
796 5.0
852 5.0
652 4.0
850 4.0
866 4.0
698 4.0
555 4.0
848 4.0
738 3.0
207 3.0
679 3.0
226 2.0
352 2.0
762 2.0
826 2.0
480 1.0
402 1.0
632 1.0
583 1.0
868 1.0
