fieldid priority
873 15.0
877 9.0
855 9.0
778 8.0
255 8.0
279 8.0
329 8.0
406 8.0
457 8.0
483 8.0
535 8.0
609 8.0
657 8.0
724 8.0
742 8.0
681 8.0
836 8.0
848 8.0
869 8.0
865 8.0
209 8.0
796 7.0
432 7.0
231 7.0
763 7.0
634 7.0
304 7.0
810 7.0
585 7.0
560 7.0
355 7.0
380 7.0
509 7.0
825 7.0
702 6.0
701 6.0
797 6.0
826 6.0
876 6.0
866 5.0
849 4.0
835 3.0
856 2.0
586 2.0
305 2.0
431 1.0
559 1.0
