fieldid priority
833 11.0
807 10.0
825 9.0
775 9.0
653 8.0
632 8.0
606 8.0
583 8.0
506 8.0
480 8.0
698 8.0
403 8.0
377 8.0
302 8.0
253 8.0
227 8.0
679 8.0
207 8.0
739 8.0
849 8.0
722 7.0
866 7.0
867 7.0
326 7.0
796 7.0
556 7.0
532 7.0
352 7.0
853 6.0
276 6.0
868 6.0
454 5.0
429 5.0
762 5.0
848 4.0
275 4.0
761 4.0
453 4.0
428 3.0
826 2.0
795 2.0
850 2.0
654 2.0
808 1.0
228 1.0
