fieldid priority
848 10.0
842 10.0
817 9.0
665 8.0
750 8.0
239 8.0
311 8.0
439 8.0
464 8.0
490 8.0
541 8.0
568 8.0
591 8.0
617 8.0
863 8.0
709 8.0
214 8.0
826 8.0
862 8.0
517 7.0
261 7.0
287 7.0
786 7.0
337 7.0
798 7.0
388 7.0
413 7.0
766 7.0
728 6.0
686 6.0
861 6.0
361 6.0
864 5.0
639 5.0
640 5.0
685 4.0
765 4.0
847 3.0
362 3.0
338 3.0
843 3.0
710 3.0
727 3.0
799 2.0
592 2.0
785 2.0
387 1.0
816 1.0
827 1.0
310 1.0
567 1.0
