fieldid priority
861 9.0
848 9.0
785 8.0
567 8.0
616 8.0
863 8.0
639 8.0
489 8.0
463 8.0
438 8.0
727 8.0
591 8.0
798 8.0
816 8.0
826 8.0
841 8.0
310 8.0
286 8.0
260 8.0
238 8.0
361 7.0
387 7.0
516 7.0
864 7.0
213 7.0
749 7.0
765 7.0
664 7.0
685 7.0
862 7.0
709 6.0
412 6.0
337 6.0
336 5.0
541 5.0
708 5.0
540 4.0
842 4.0
860 4.0
413 3.0
847 2.0
617 1.0
