fieldid priority
829 5.0
474 5.0
718 5.0
734 5.0
627 4.0
296 4.0
849 4.0
550 4.0
674 4.0
346 4.0
693 4.0
526 4.0
758 4.0
771 4.0
793 4.0
269 4.0
248 4.0
803 4.0
499 4.0
824 4.0
397 4.0
447 4.0
578 3.0
500 3.0
423 3.0
371 3.0
320 3.0
600 3.0
823 3.0
825 3.0
828 3.0
830 3.0
848 3.0
422 3.0
370 2.0
398 2.0
319 2.0
850 2.0
448 2.0
577 2.0
647 2.0
719 2.0
735 2.0
759 2.0
794 2.0
802 2.0
347 1.0
675 1.0
247 1.0
