fieldid priority
770 5.0
268 5.0
295 5.0
318 5.0
345 5.0
692 5.0
823 5.0
576 5.0
849 4.0
599 4.0
549 4.0
525 4.0
421 4.0
498 4.0
473 4.0
646 4.0
396 4.0
369 4.0
848 4.0
626 4.0
717 4.0
733 4.0
757 4.0
673 4.0
802 4.0
828 4.0
824 4.0
246 3.0
827 3.0
625 3.0
247 3.0
758 3.0
792 3.0
793 3.0
829 3.0
647 2.0
825 2.0
472 2.0
801 2.0
319 1.0
370 1.0
577 1.0
