fieldid priority
861 9.0
848 9.0
841 9.0
816 9.0
616 8.0
438 8.0
863 8.0
591 8.0
540 8.0
516 8.0
463 8.0
387 8.0
685 8.0
361 8.0
310 8.0
286 8.0
238 8.0
664 8.0
213 8.0
798 8.0
749 8.0
826 8.0
785 8.0
765 8.0
489 7.0
862 7.0
260 7.0
336 7.0
412 7.0
708 7.0
567 7.0
727 7.0
639 7.0
864 7.0
860 5.0
566 3.0
842 3.0
709 2.0
360 2.0
590 2.0
847 2.0
784 1.0
541 1.0
386 1.0
337 1.0
