fieldid priority
873 19.0
869 10.0
876 10.0
877 9.0
681 8.0
381 8.0
743 8.0
703 8.0
878 8.0
432 8.0
879 8.0
658 8.0
811 8.0
635 8.0
458 8.0
484 8.0
797 8.0
826 8.0
305 8.0
837 8.0
256 8.0
232 8.0
856 8.0
865 8.0
210 8.0
870 8.0
872 8.0
874 8.0
510 8.0
330 7.0
536 7.0
356 7.0
280 7.0
407 7.0
702 7.0
763 7.0
561 7.0
586 7.0
610 7.0
848 7.0
836 7.0
779 7.0
724 7.0
535 6.0
209 5.0
682 4.0
433 3.0
849 3.0
866 2.0
825 1.0
457 1.0
855 1.0
560 1.0
