fieldid priority
834 10.0
866 9.0
808 9.0
776 9.0
868 8.0
404 8.0
378 8.0
455 8.0
481 8.0
507 8.0
584 8.0
633 8.0
867 8.0
327 8.0
699 8.0
303 8.0
723 8.0
740 8.0
796 8.0
825 8.0
254 8.0
762 8.0
353 7.0
208 7.0
849 7.0
533 7.0
557 7.0
430 7.0
607 7.0
680 7.0
277 7.0
655 6.0
854 6.0
228 5.0
229 5.0
654 5.0
848 5.0
558 3.0
679 3.0
826 3.0
833 3.0
865 2.0
207 2.0
429 1.0
454 1.0
700 1.0
777 1.0
