fieldid priority
760 9.0
695 9.0
805 9.0
299 8.0
553 8.0
580 8.0
477 8.0
851 8.0
650 8.0
720 8.0
400 8.0
349 8.0
323 8.0
529 8.0
272 8.0
831 8.0
850 8.0
849 8.0
250 8.0
825 8.0
224 8.0
450 7.0
629 7.0
677 7.0
374 7.0
795 7.0
503 6.0
832 6.0
603 6.0
205 6.0
425 5.0
852 5.0
736 5.0
502 4.0
848 4.0
824 4.0
794 4.0
602 4.0
737 4.0
426 4.0
773 3.0
630 3.0
204 3.0
721 2.0
373 2.0
676 2.0
251 2.0
451 2.0
761 1.0
322 1.0
826 1.0
