fieldid priority
825 10.0
738 9.0
806 9.0
761 9.0
604 8.0
375 8.0
678 8.0
504 8.0
478 8.0
721 8.0
452 8.0
427 8.0
402 8.0
795 8.0
852 8.0
324 8.0
274 8.0
206 8.0
849 8.0
850 8.0
530 8.0
300 7.0
226 7.0
851 7.0
853 6.0
773 6.0
652 6.0
696 6.0
774 6.0
631 5.0
832 5.0
251 5.0
555 5.0
252 5.0
350 5.0
351 5.0
848 4.0
651 4.0
697 4.0
630 4.0
582 4.0
581 4.0
554 4.0
225 3.0
205 2.0
479 2.0
531 2.0
737 2.0
273 1.0
722 1.0
826 1.0
301 1.0
796 1.0
677 1.0
401 1.0
824 1.0
