fieldid priority
848 9.0
841 9.0
213 8.0
286 8.0
463 8.0
590 8.0
616 8.0
639 8.0
708 8.0
727 8.0
749 8.0
310 8.0
798 8.0
438 8.0
861 8.0
864 8.0
863 8.0
862 8.0
826 8.0
360 7.0
489 7.0
515 7.0
386 7.0
540 7.0
566 7.0
816 7.0
336 7.0
664 7.0
685 7.0
860 7.0
237 7.0
260 7.0
412 7.0
784 7.0
765 7.0
663 4.0
785 4.0
638 3.0
309 3.0
815 3.0
516 2.0
238 2.0
437 1.0
873 1.0
842 1.0
847 1.0
874 1.0
