fieldid priority
223 9.0
204 8.0
794 8.0
552 8.0
528 8.0
476 8.0
649 8.0
676 8.0
694 8.0
399 8.0
348 8.0
298 8.0
271 8.0
850 8.0
322 7.0
579 7.0
804 7.0
736 7.0
720 7.0
824 7.0
825 7.0
831 7.0
849 7.0
373 6.0
449 6.0
851 6.0
760 6.0
830 6.0
602 5.0
848 5.0
249 5.0
501 5.0
629 5.0
250 4.0
805 4.0
772 4.0
601 4.0
759 4.0
424 4.0
425 4.0
502 4.0
628 4.0
372 3.0
795 3.0
719 3.0
450 3.0
321 2.0
580 2.0
