fieldid priority
825 9.0
853 9.0
849 9.0
605 8.0
761 8.0
739 8.0
252 8.0
453 8.0
722 8.0
531 8.0
428 8.0
227 8.0
556 8.0
275 8.0
653 8.0
867 7.0
698 7.0
301 7.0
775 7.0
631 7.0
807 7.0
403 7.0
376 7.0
325 7.0
505 7.0
833 6.0
479 5.0
582 5.0
352 5.0
206 5.0
679 5.0
796 5.0
678 5.0
866 5.0
795 5.0
351 4.0
848 4.0
207 4.0
806 4.0
480 4.0
774 4.0
583 3.0
850 3.0
852 3.0
253 3.0
326 3.0
697 3.0
632 3.0
868 2.0
532 2.0
762 2.0
826 2.0
738 1.0
652 1.0
