fieldid priority
825 10.0
806 10.0
761 9.0
795 9.0
206 8.0
631 8.0
652 8.0
678 8.0
504 8.0
721 8.0
452 8.0
427 8.0
738 8.0
402 8.0
604 8.0
375 8.0
351 8.0
324 8.0
274 8.0
849 8.0
226 8.0
851 8.0
852 8.0
252 7.0
555 7.0
582 7.0
853 7.0
774 7.0
850 7.0
697 7.0
300 6.0
531 5.0
530 5.0
479 5.0
478 5.0
696 4.0
848 4.0
832 4.0
301 4.0
773 3.0
826 2.0
251 2.0
651 2.0
325 2.0
796 2.0
581 2.0
722 2.0
630 2.0
350 1.0
737 1.0
554 1.0
