fieldid priority
873 10.0
872 9.0
212 8.0
814 8.0
436 8.0
538 8.0
410 8.0
614 8.0
661 8.0
684 8.0
726 8.0
487 8.0
461 8.0
826 8.0
235 8.0
864 8.0
859 8.0
848 8.0
284 8.0
384 7.0
258 7.0
564 7.0
589 7.0
637 7.0
359 7.0
798 7.0
706 7.0
308 7.0
747 7.0
764 7.0
839 7.0
783 7.0
334 7.0
782 7.0
683 6.0
514 6.0
513 5.0
662 5.0
875 5.0
797 5.0
874 4.0
539 3.0
858 3.0
865 3.0
840 2.0
879 2.0
