fieldid priority
825 10.0
696 9.0
795 9.0
630 8.0
350 8.0
581 8.0
604 8.0
852 8.0
504 8.0
651 8.0
721 8.0
375 8.0
530 8.0
773 8.0
324 8.0
300 8.0
251 8.0
832 8.0
225 8.0
849 8.0
850 8.0
554 8.0
761 7.0
427 7.0
478 7.0
851 7.0
401 6.0
273 6.0
452 6.0
205 6.0
806 6.0
853 5.0
677 5.0
678 5.0
737 5.0
738 5.0
206 4.0
848 4.0
274 4.0
451 3.0
774 2.0
760 2.0
402 2.0
426 2.0
796 1.0
503 1.0
824 1.0
826 1.0
226 1.0
631 1.0
