fieldid priority
849 19.0
850 19.0
824 16.0
830 15.0
848 12.0
829 12.0
825 12.0
794 10.0
803 8.0
759 8.0
772 7.0
804 6.0
648 6.0
735 6.0
675 5.0
719 5.0
203 4.0
270 4.0
551 4.0
222 4.0
297 3.0
249 3.0
321 3.0
347 3.0
398 3.0
475 3.0
527 3.0
851 3.0
578 3.0
628 3.0
600 3.0
579 2.0
793 2.0
448 2.0
831 2.0
423 2.0
601 2.0
372 2.0
501 2.0
248 2.0
500 2.0
771 2.0
823 1.0
627 1.0
320 1.0
449 1.0
424 1.0
371 1.0
