fieldid priority
734 5.0
793 5.0
447 5.0
474 5.0
526 5.0
693 5.0
718 5.0
758 5.0
397 5.0
829 5.0
803 4.0
674 4.0
499 4.0
550 4.0
577 4.0
346 4.0
849 4.0
627 4.0
771 4.0
422 4.0
824 4.0
296 4.0
269 4.0
319 3.0
848 3.0
830 3.0
248 3.0
823 3.0
370 3.0
825 3.0
802 3.0
828 3.0
647 3.0
320 2.0
371 2.0
850 2.0
578 2.0
600 2.0
759 2.0
794 2.0
247 2.0
423 1.0
448 1.0
626 1.0
719 1.0
770 1.0
