fieldid priority
805 10.0
736 9.0
831 9.0
602 9.0
204 8.0
450 8.0
373 8.0
477 8.0
502 8.0
529 8.0
349 8.0
553 8.0
580 8.0
629 8.0
650 8.0
695 8.0
720 8.0
299 8.0
825 8.0
850 8.0
849 8.0
224 8.0
250 8.0
272 8.0
760 8.0
425 8.0
851 7.0
400 7.0
322 7.0
795 6.0
824 6.0
794 5.0
676 5.0
677 4.0
848 4.0
323 3.0
205 3.0
852 3.0
832 3.0
694 2.0
830 2.0
374 1.0
476 1.0
552 1.0
603 1.0
737 1.0
804 1.0
826 1.0
649 1.0
