fieldid priority
864 10.0
684 8.0
783 8.0
236 8.0
259 8.0
284 8.0
411 8.0
436 8.0
462 8.0
488 8.0
638 8.0
662 8.0
874 8.0
212 8.0
859 8.0
848 8.0
840 8.0
798 8.0
539 7.0
565 7.0
309 7.0
335 7.0
359 7.0
385 7.0
873 7.0
514 7.0
589 7.0
615 7.0
826 7.0
707 7.0
726 7.0
747 7.0
765 7.0
814 6.0
748 6.0
815 5.0
614 4.0
860 4.0
308 4.0
872 3.0
764 3.0
797 2.0
875 2.0
863 1.0
461 1.0
