339.31178 -24.33547
339.36302 -22.60774
339.36939 -22.42202
339.41587 -20.69595
339.42065 -20.51558
339.46272 -18.78942
339.46739 -18.60369
339.50534 -16.87569
341.31126 -16.90324
341.44707 -16.90678
343.25167 -16.91594
343.38313 -16.91681
345.18774 -16.90765
345.32365 -16.90426
347.12958 -16.87670
347.16753 -18.60469
347.17161 -18.78968
347.21368 -20.51584
347.21740 -20.69622
347.26386 -22.42230
347.26918 -22.60796
347.32039 -24.33569
345.42375 -24.37168
345.28089 -24.37164
343.38535 -24.38360
343.24677 -24.38314
341.35123 -24.37115
341.20842 -24.37149
339.31178 -24.33547
