 88.88403   7.99553
 88.86574   9.72381
 88.86466   9.90961
 88.84303  11.63610
 88.84074  11.81651
 88.81564  13.54295
 88.81311  13.72872
 88.78438  15.45687
 90.57743  15.47808
 90.71231  15.47698
 92.50387  15.48404
 92.63439  15.48317
 94.42594  15.47611
 94.56092  15.47705
 96.35396  15.45584
 96.32522  13.72769
 96.32214  13.54269
 96.29704  11.81625
 96.29373  11.63586
 96.27211   9.90938
 96.27004   9.72366
 96.25176   7.99538
 94.50659   8.00923
 94.37521   8.01177
 92.63161   8.01638
 92.50415   8.01684
 90.76054   8.01223
 90.62921   8.00939
 88.88403   7.99553
