 65.53637 -45.86802
 65.69113 -44.14311
 65.70844 -43.95772
 65.84919 -42.23417
 65.86343 -42.05405
 65.99192 -40.33014
 66.00560 -40.14465
 66.12322 -38.41868
 68.32839 -38.48744
 68.49432 -38.49305
 70.70050 -38.51593
 70.86125 -38.51680
 73.06746 -38.49391
 73.23351 -38.48845
 75.43871 -38.41966
 75.55636 -40.14564
 75.56926 -40.33040
 75.69776 -42.05431
 75.71066 -42.23447
 75.85137 -43.95803
 75.86732 -44.14340
 76.02200 -45.86831
 73.54100 -45.95300
 73.35387 -45.95541
 70.86996 -45.98359
 70.68832 -45.98312
 68.20444 -45.95488
 68.01736 -45.95277
 65.53637 -45.86802
