260.97361 -27.92641
261.03588 -26.19893
261.04343 -26.01324
261.10024 -24.28739
261.10607 -24.10704
261.15787 -22.38108
261.16357 -22.19538
261.21072 -20.46756
263.05528 -20.50099
263.19400 -20.50483
265.03741 -20.51594
265.17170 -20.51681
267.01512 -20.50569
267.15395 -20.50200
268.99852 -20.46856
269.04568 -22.19638
269.05076 -22.38134
269.10257 -24.10730
269.10730 -24.28767
269.16409 -26.01352
269.17056 -26.19916
269.23280 -27.92664
267.27697 -27.96918
267.12964 -27.96946
265.17464 -27.98360
265.03171 -27.98314
263.07672 -27.96897
262.92944 -27.96897
260.97361 -27.92641
