317.42103 -35.10626
317.51076 -33.37948
317.52124 -33.19388
317.60339 -31.46866
317.61179 -31.28837
317.68714 -29.56298
317.69531 -29.37734
317.76446 -27.65003
319.71524 -27.69613
319.86197 -27.70060
321.81213 -27.71594
321.95421 -27.71681
323.90439 -27.70146
324.05122 -27.69714
326.00203 -27.65103
326.07119 -29.37833
326.07870 -29.56324
326.15405 -31.28863
326.16128 -31.46895
326.24341 -33.19417
326.25272 -33.37973
326.34241 -35.10651
324.23024 -35.16360
324.07108 -35.16462
321.95890 -35.18360
321.80447 -35.18313
319.69231 -35.16411
319.53319 -35.16338
317.42103 -35.10626
