 40.21637 -20.74403
 40.25783 -19.01610
 40.26316 -18.83036
 40.30040 -17.10411
 40.30423 -16.92372
 40.33753 -15.19740
 40.34127 -15.01165
 40.37083 -13.28351
 42.14652 -13.30541
 42.28006 -13.30867
 44.05430 -13.31595
 44.18355 -13.31682
 45.95780 -13.30953
 46.09143 -13.30643
 47.86713 -13.28452
 47.89670 -15.01266
 47.89986 -15.19766
 47.93316 -16.92398
 47.93595 -17.10438
 47.97318 -18.83063
 47.97748 -19.01631
 48.01892 -20.74425
 46.17096 -20.77405
 46.03179 -20.77370
 44.18512 -20.78361
 44.05012 -20.78314
 42.20345 -20.77321
 42.06433 -20.77386
 40.21637 -20.74403
