153.19421 -20.74403
153.23567 -19.01610
153.24100 -18.83036
153.27824 -17.10411
153.28207 -16.92372
153.31537 -15.19740
153.31911 -15.01165
153.34867 -13.28351
155.12436 -13.30541
155.25790 -13.30867
157.03214 -13.31595
157.16139 -13.31682
158.93564 -13.30953
159.06927 -13.30643
160.84497 -13.28452
160.87454 -15.01266
160.87770 -15.19766
160.91100 -16.92398
160.91379 -17.10438
160.95102 -18.83063
160.95532 -19.01631
160.99676 -20.74425
159.14880 -20.77405
159.00963 -20.77370
157.16296 -20.78361
157.02796 -20.78314
155.18129 -20.77321
155.04217 -20.77386
153.19421 -20.74403
