349.63664 -27.92641
349.69891 -26.19893
349.70646 -26.01324
349.76327 -24.28739
349.76910 -24.10704
349.82090 -22.38108
349.82660 -22.19538
349.87375 -20.46756
351.71831 -20.50099
351.85703 -20.50483
353.70044 -20.51594
353.83473 -20.51681
355.67815 -20.50569
355.81698 -20.50200
357.66155 -20.46856
357.70871 -22.19638
357.71379 -22.38134
357.76560 -24.10730
357.77033 -24.28767
357.82712 -26.01352
357.83359 -26.19916
357.89583 -27.92664
355.94000 -27.96918
355.79267 -27.96946
353.83767 -27.98360
353.69474 -27.98314
351.73975 -27.96897
351.59247 -27.96897
349.63664 -27.92641
