 80.41006 -24.33547
 80.46130 -22.60774
 80.46767 -22.42202
 80.51415 -20.69595
 80.51893 -20.51558
 80.56100 -18.78942
 80.56567 -18.60369
 80.60362 -16.87569
 82.40954 -16.90324
 82.54535 -16.90678
 84.34995 -16.91594
 84.48141 -16.91681
 86.28602 -16.90765
 86.42193 -16.90426
 88.22786 -16.87670
 88.26581 -18.60469
 88.26989 -18.78968
 88.31196 -20.51584
 88.31568 -20.69622
 88.36214 -22.42230
 88.36746 -22.60796
 88.41867 -24.33569
 86.52203 -24.37168
 86.37917 -24.37164
 84.48363 -24.38360
 84.34505 -24.38314
 82.44951 -24.37115
 82.30670 -24.37149
 80.41006 -24.33547
