231.49297 -35.10626
231.58270 -33.37948
231.59318 -33.19388
231.67533 -31.46866
231.68373 -31.28837
231.75908 -29.56298
231.76725 -29.37734
231.83640 -27.65003
233.78718 -27.69613
233.93391 -27.70060
235.88407 -27.71594
236.02615 -27.71681
237.97633 -27.70146
238.12316 -27.69714
240.07397 -27.65103
240.14313 -29.37833
240.15064 -29.56324
240.22599 -31.28863
240.23322 -31.46895
240.31535 -33.19417
240.32466 -33.37973
240.41435 -35.10651
238.30218 -35.16360
238.14302 -35.16462
236.03084 -35.18360
235.87641 -35.18313
233.76425 -35.16411
233.60513 -35.16338
231.49297 -35.10626
