358.77918 -67.30813
359.41106 -65.59827
359.47614 -65.41443
  0.01493 -63.70338
  0.06745 -63.52447
  0.53254 -61.81110
  0.57989 -61.62668
  0.98527 -59.90966
  4.42780 -60.05714
  4.68757 -60.06670
  8.14928 -60.11589
  8.40172 -60.11676
 11.86352 -60.06754
 12.12350 -60.05813
 15.56613 -59.91061
 15.97160 -61.62762
 16.01761 -61.81135
 16.48272 -63.52472
 16.53300 -63.70375
 17.07166 -65.41481
 17.13437 -65.59871
 17.76594 -67.30859
 13.29637 -67.50848
 12.95684 -67.51671
  8.43790 -67.58354
  8.10693 -67.58307
  3.58811 -67.51610
  3.24865 -67.50816
358.77918 -67.30813
