334.85050 -27.92641
334.91277 -26.19893
334.92032 -26.01324
334.97713 -24.28739
334.98296 -24.10704
335.03476 -22.38108
335.04046 -22.19538
335.08761 -20.46756
336.93217 -20.50099
337.07089 -20.50483
338.91430 -20.51594
339.04859 -20.51681
340.89201 -20.50569
341.03084 -20.50200
342.87541 -20.46856
342.92257 -22.19638
342.92765 -22.38134
342.97946 -24.10730
342.98419 -24.28767
343.04098 -26.01352
343.04745 -26.19916
343.10969 -27.92664
341.15386 -27.96918
341.00653 -27.96946
339.05153 -27.98360
338.90860 -27.98314
336.95361 -27.96897
336.80633 -27.96897
334.85050 -27.92641
