173.32226 -81.20123
177.25712 -79.60126
177.61402 -79.42718
180.39520 -77.78979
180.64375 -77.61730
182.70528 -75.95596
182.89961 -75.77634
184.48355 -74.09755
190.75607 -74.39744
191.23533 -74.41476
197.67419 -74.51583
198.14533 -74.51670
204.58452 -74.41557
205.06422 -74.39838
211.33704 -74.09841
212.92141 -75.77719
213.11280 -75.95621
215.17443 -77.61754
215.41847 -77.79031
218.19916 -79.42774
218.55081 -79.60210
222.48431 -81.20219
211.42142 -81.76119
210.53201 -81.78842
198.35425 -81.98338
197.44926 -81.98290
185.27284 -81.78754
184.38338 -81.76058
173.32226 -81.20123
