142.54341 -13.56005
142.56797 -11.83184
142.57148 -11.64607
142.59254  -9.91957
142.59471  -9.73916
142.61241  -8.01263
142.61450  -7.82686
142.62895  -6.09854
144.36700  -6.10957
144.49771  -6.11229
146.23416  -6.11595
146.36066  -6.11682
148.09711  -6.11315
148.22792  -6.11059
149.96598  -6.09956
149.98043  -7.82788
149.98195  -8.01289
149.99966  -9.73942
150.00082  -9.91983
150.02186 -11.64633
150.02439 -11.83204
150.04893 -13.56025
148.27117 -13.57848
148.13730 -13.57755
146.36107 -13.58361
146.23123 -13.58315
144.45500 -13.57707
144.32118 -13.57830
142.54341 -13.56005
