338.71120 -38.69483
338.81850 -36.96854
338.83084 -36.78299
338.92901 -35.05821
338.93901 -34.87796
339.02904 -33.15296
339.03874 -32.96736
339.12142 -31.24040
341.14239 -31.29347
341.29441 -31.29829
343.31516 -31.31593
343.46238 -31.31680
345.48315 -31.29914
345.63528 -31.29447
347.65628 -31.24140
347.73897 -32.96835
347.74798 -33.15322
347.83801 -34.87823
347.84680 -35.05850
347.94494 -36.78328
347.95606 -36.96880
348.06330 -38.69510
345.84951 -38.76043
345.68264 -38.76187
343.46817 -38.78359
343.30626 -38.78313
341.09180 -38.76135
340.92498 -38.76021
338.71120 -38.69483
