 51.64392 -24.33547
 51.69516 -22.60774
 51.70153 -22.42202
 51.74801 -20.69595
 51.75279 -20.51558
 51.79486 -18.78942
 51.79953 -18.60369
 51.83748 -16.87569
 53.64340 -16.90324
 53.77921 -16.90678
 55.58381 -16.91594
 55.71527 -16.91681
 57.51988 -16.90765
 57.65579 -16.90426
 59.46172 -16.87670
 59.49967 -18.60469
 59.50375 -18.78968
 59.54582 -20.51584
 59.54954 -20.69622
 59.59600 -22.42230
 59.60132 -22.60796
 59.65253 -24.33569
 57.75589 -24.37168
 57.61303 -24.37164
 55.71749 -24.38360
 55.57891 -24.38314
 53.68337 -24.37115
 53.54056 -24.37149
 51.64392 -24.33547
