309.67225 -35.10626
309.76198 -33.37948
309.77246 -33.19388
309.85461 -31.46866
309.86301 -31.28837
309.93836 -29.56298
309.94653 -29.37734
310.01568 -27.65003
311.96646 -27.69613
312.11319 -27.70060
314.06335 -27.71594
314.20543 -27.71681
316.15561 -27.70146
316.30244 -27.69714
318.25325 -27.65103
318.32241 -29.37833
318.32992 -29.56324
318.40527 -31.28863
318.41250 -31.46895
318.49463 -33.19417
318.50394 -33.37973
318.59363 -35.10651
316.48146 -35.16360
316.32230 -35.16462
314.21012 -35.18360
314.05569 -35.18313
311.94353 -35.16411
311.78441 -35.16338
309.67225 -35.10626
