326.20114 -13.56005
326.22570 -11.83184
326.22921 -11.64607
326.25027  -9.91957
326.25244  -9.73916
326.27014  -8.01263
326.27223  -7.82686
326.28668  -6.09854
328.02473  -6.10957
328.15544  -6.11229
329.89189  -6.11595
330.01839  -6.11682
331.75484  -6.11315
331.88565  -6.11059
333.62371  -6.09956
333.63816  -7.82788
333.63968  -8.01289
333.65739  -9.73942
333.65855  -9.91983
333.67959 -11.64633
333.68212 -11.83204
333.70666 -13.56025
331.92890 -13.57848
331.79503 -13.57755
330.01880 -13.58361
329.88896 -13.58315
328.11273 -13.57707
327.97891 -13.57830
326.20114 -13.56005
