  1.01142 -24.33547
  1.06266 -22.60774
  1.06903 -22.42202
  1.11551 -20.69595
  1.12029 -20.51558
  1.16236 -18.78942
  1.16703 -18.60369
  1.20498 -16.87569
  3.01090 -16.90324
  3.14671 -16.90678
  4.95131 -16.91594
  5.08277 -16.91681
  6.88738 -16.90765
  7.02329 -16.90426
  8.82922 -16.87670
  8.86717 -18.60469
  8.87125 -18.78968
  8.91332 -20.51584
  8.91704 -20.69622
  8.96350 -22.42230
  8.96882 -22.60796
  9.02003 -24.33569
  7.12339 -24.37168
  6.98053 -24.37164
  5.08499 -24.38360
  4.94641 -24.38314
  3.05087 -24.37115
  2.90806 -24.37149
  1.01142 -24.33547
