327.60798 -81.20123
331.54284 -79.60126
331.89974 -79.42718
334.68091 -77.78979
334.92946 -77.61730
336.99099 -75.95596
337.18532 -75.77634
338.76926 -74.09755
345.04178 -74.39744
345.52104 -74.41476
351.95990 -74.51583
352.43104 -74.51670
358.87023 -74.41557
359.34993 -74.39838
  5.62275 -74.09841
  7.20712 -75.77719
  7.39851 -75.95621
  9.46014 -77.61754
  9.70418 -77.79031
 12.48487 -79.42774
 12.83652 -79.60210
 16.77002 -81.20219
  5.70713 -81.76119
  4.81772 -81.78842
352.63996 -81.98338
351.73497 -81.98290
339.55855 -81.78754
338.66909 -81.76058
327.60798 -81.20123
