243.68361 -17.15220
243.71626 -15.42411
243.72064 -15.23835
243.74948 -13.51196
243.75245 -13.33155
243.77769 -11.60511
243.78058 -11.41935
243.80237  -9.69111
245.55559  -9.70751
245.68744  -9.71050
247.43912  -9.71595
247.56673  -9.71682
249.31841  -9.71136
249.45036  -9.70853
251.20358  -9.69212
251.22538 -11.42036
251.22769 -11.60537
251.25293 -13.33181
251.25488 -13.51222
251.28371 -15.23861
251.28709 -15.42431
251.31972 -17.15240
249.51109 -17.17631
249.37489 -17.17566
247.56769 -17.18361
247.43559 -17.18314
245.62839 -17.17518
245.49224 -17.17612
243.68361 -17.15220
