135.00373 -38.69483
135.11103 -36.96854
135.12337 -36.78299
135.22154 -35.05821
135.23154 -34.87796
135.32157 -33.15296
135.33127 -32.96736
135.41395 -31.24040
137.43492 -31.29347
137.58694 -31.29829
139.60769 -31.31593
139.75491 -31.31680
141.77568 -31.29914
141.92781 -31.29447
143.94881 -31.24140
144.03150 -32.96835
144.04051 -33.15322
144.13054 -34.87823
144.13933 -35.05850
144.23747 -36.78328
144.24859 -36.96880
144.35584 -38.69510
142.14204 -38.76043
141.97517 -38.76187
139.76070 -38.78359
139.59879 -38.78313
137.38433 -38.76135
137.21751 -38.76021
135.00373 -38.69483
