 15.34689 -17.15220
 15.37954 -15.42411
 15.38392 -15.23835
 15.41276 -13.51196
 15.41573 -13.33155
 15.44097 -11.60511
 15.44386 -11.41935
 15.46565  -9.69111
 17.21887  -9.70751
 17.35072  -9.71050
 19.10240  -9.71595
 19.23001  -9.71682
 20.98169  -9.71136
 21.11364  -9.70853
 22.86686  -9.69212
 22.88866 -11.42036
 22.89097 -11.60537
 22.91621 -13.33181
 22.91816 -13.51222
 22.94699 -15.23861
 22.95037 -15.42431
 22.98300 -17.15240
 21.17437 -17.17631
 21.03817 -17.17566
 19.23098 -17.18361
 19.09887 -17.18314
 17.29167 -17.17518
 17.15552 -17.17612
 15.34689 -17.15220
