356.37900  29.54588
356.30294  31.27301
356.29562  31.45871
356.21281  33.18391
356.20396  33.36419
356.11369  35.08919
356.10398  35.27480
356.00541  37.00134
358.16899  37.06269
358.33189  37.06361
  0.49580  37.08402
  0.65346  37.08315
  2.81734  37.06273
  2.98035  37.06166
  5.14390  37.00030
  5.04532  35.27376
  5.03498  35.08893
  4.94472  33.36392
  4.93467  33.18370
  4.85188  31.45850
  4.84344  31.27292
  4.76742  29.54578
  2.78116  29.59550
  2.63159  29.59984
  0.64578  29.61636
  0.50060  29.61682
358.51477  29.60026
358.36526  29.59563
356.37900  29.54588
