 11.69578 -38.69483
 11.80308 -36.96854
 11.81542 -36.78299
 11.91359 -35.05821
 11.92359 -34.87796
 12.01362 -33.15296
 12.02332 -32.96736
 12.10600 -31.24040
 14.12697 -31.29347
 14.27899 -31.29829
 16.29974 -31.31593
 16.44696 -31.31680
 18.46773 -31.29914
 18.61986 -31.29447
 20.64086 -31.24140
 20.72355 -32.96835
 20.73256 -33.15322
 20.82259 -34.87823
 20.83138 -35.05850
 20.92952 -36.78328
 20.94064 -36.96880
 21.04789 -38.69510
 18.83409 -38.76043
 18.66722 -38.76187
 16.45275 -38.78359
 16.29084 -38.78313
 14.07638 -38.76135
 13.90956 -38.76021
 11.69578 -38.69483
