188.29740 -17.15220
188.33005 -15.42411
188.33443 -15.23835
188.36327 -13.51196
188.36624 -13.33155
188.39148 -11.60511
188.39437 -11.41935
188.41616  -9.69111
190.16938  -9.70751
190.30123  -9.71050
192.05291  -9.71595
192.18052  -9.71682
193.93220  -9.71136
194.06415  -9.70853
195.81737  -9.69212
195.83917 -11.42036
195.84148 -11.60537
195.86672 -13.33181
195.86867 -13.51222
195.89750 -15.23861
195.90088 -15.42431
195.93351 -17.15240
194.12488 -17.17631
193.98868 -17.17566
192.18148 -17.18361
192.04938 -17.18314
190.24218 -17.17518
190.10603 -17.17612
188.29740 -17.15220
