fieldid priority
825 10.0
849 9.0
795 9.0
300 8.0
427 8.0
478 8.0
504 8.0
530 8.0
604 8.0
852 8.0
375 8.0
350 8.0
696 8.0
324 8.0
721 8.0
452 8.0
761 8.0
251 8.0
851 8.0
274 7.0
581 7.0
773 7.0
678 7.0
806 7.0
850 7.0
651 7.0
738 7.0
630 7.0
832 7.0
554 7.0
206 6.0
402 5.0
848 5.0
225 5.0
853 5.0
401 4.0
226 4.0
205 4.0
737 4.0
774 4.0
582 3.0
652 3.0
677 3.0
697 3.0
273 3.0
631 3.0
555 2.0
351 2.0
252 2.0
796 2.0
824 2.0
826 2.0
760 1.0
