fieldid priority
806 11.0
825 10.0
849 9.0
853 9.0
252 8.0
274 8.0
375 8.0
402 8.0
226 8.0
678 8.0
479 8.0
504 8.0
555 8.0
582 8.0
604 8.0
852 8.0
631 8.0
652 8.0
206 8.0
795 8.0
721 8.0
738 8.0
761 8.0
774 8.0
697 8.0
850 7.0
351 7.0
427 7.0
452 7.0
531 7.0
851 7.0
301 6.0
324 5.0
325 5.0
848 4.0
832 4.0
796 3.0
300 3.0
722 3.0
696 2.0
530 2.0
773 2.0
605 2.0
376 1.0
826 1.0
478 1.0
