fieldid priority
806 11.0
853 10.0
825 10.0
652 8.0
479 8.0
678 8.0
582 8.0
555 8.0
531 8.0
452 8.0
738 8.0
427 8.0
402 8.0
351 8.0
325 8.0
301 8.0
226 8.0
697 8.0
206 8.0
850 8.0
761 8.0
849 8.0
774 8.0
795 8.0
851 8.0
852 7.0
252 7.0
631 7.0
274 7.0
504 6.0
721 6.0
604 5.0
376 5.0
848 4.0
375 4.0
722 4.0
505 4.0
605 4.0
796 4.0
832 3.0
826 2.0
324 2.0
833 2.0
866 1.0
773 1.0
867 1.0
