fieldid priority
248 5.0
371 5.0
771 5.0
550 5.0
803 5.0
829 5.0
320 4.0
423 4.0
474 4.0
718 4.0
500 4.0
526 4.0
296 4.0
269 4.0
578 4.0
849 4.0
627 4.0
674 4.0
693 4.0
600 4.0
793 4.0
734 4.0
824 4.0
848 3.0
830 3.0
758 3.0
759 3.0
828 3.0
398 3.0
346 3.0
825 3.0
397 3.0
823 3.0
448 3.0
675 3.0
297 2.0
347 2.0
719 2.0
447 2.0
499 2.0
802 2.0
794 2.0
735 2.0
647 2.0
850 2.0
422 1.0
370 1.0
527 1.0
577 1.0
319 1.0
270 1.0
648 1.0
