fieldid priority
864 10.0
860 9.0
848 9.0
748 8.0
798 8.0
411 8.0
615 8.0
638 8.0
684 8.0
335 8.0
462 8.0
765 8.0
488 8.0
259 8.0
826 8.0
840 8.0
285 8.0
815 8.0
590 7.0
515 7.0
437 7.0
540 7.0
386 7.0
784 7.0
237 7.0
360 7.0
707 7.0
309 7.0
727 7.0
663 7.0
213 6.0
874 6.0
565 6.0
566 6.0
873 6.0
212 6.0
539 4.0
726 4.0
863 4.0
841 3.0
859 3.0
861 2.0
708 1.0
