fieldid priority
694 9.0
831 9.0
736 9.0
373 9.0
204 8.0
794 8.0
602 8.0
720 8.0
850 8.0
552 8.0
528 8.0
676 8.0
649 8.0
476 8.0
322 8.0
298 8.0
271 8.0
348 7.0
629 7.0
223 7.0
502 7.0
851 7.0
849 7.0
825 7.0
824 7.0
804 7.0
399 6.0
830 6.0
760 6.0
250 6.0
425 6.0
580 5.0
450 5.0
848 5.0
579 5.0
805 5.0
449 4.0
795 4.0
759 4.0
249 4.0
400 3.0
501 3.0
772 3.0
349 2.0
628 2.0
424 2.0
272 2.0
601 2.0
224 2.0
719 2.0
372 1.0
695 1.0
